Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_days_Max,Year,Month,Day,Peak,DOY,Stage,Stage_1,Stage_2,Stage_3,Stage_4,Stage_5
2/7/2005,14.362296,-1.0327641,0,2.84716595,3.8176,157.8376653,9.001157443,-3.172137139,0.304231714,2.129622,2005,2,7,0,38,Observation,0,0,0,0,0
2/8/2005,17.286522,2.0933986,0,5.8723603,3.8176,161.6552653,10.8204028,-1.860000281,0.304231714,2.129622,2005,2,8,0,39,Observation,0,0,0,0,0
2/9/2005,15.36348,3.8774734,0,5.8028767,5.8028767,167.458142,12.04466631,-0.146878224,0.304231714,2.129622,2005,2,9,0,40,Observation,0,0,0,0,0
2/10/2005,9.67594,-0.99148506,2.5776157,0.52462747,3.8176,171.275742,13.05560543,-0.025375261,0.672462529,2.5776157,2005,2,10,0,41,Observation,0,0,0,0,0
2/11/2005,5.463652,-2.6931918,0,-2.4323699,3.8176,175.093342,12.63603029,-0.39714248,0.368230814,2.5776157,2005,2,11,0,42,Observation,0,0,0,0,0
2/12/2005,12.87036,-1.2735575,0,1.98080125,3.8176,178.910942,12.65171729,-0.426542466,0.368230814,2.5776157,2005,2,12,0,43,Observation,0,0,0,0,0
2/13/2005,9.967248,-2.3950658,0,-0.0315089,3.8176,182.728542,12.14135686,-0.345027466,0.368230814,2.5776157,2005,2,13,0,44,Observation,0,0,0,0,0
2/14/2005,7.7298493,1.5580353,3.2884967,0.8263423,3.8176,186.546142,11.19386447,0.025086734,0.838016057,3.2884967,2005,2,14,0,45,Observation,0,0,0,0,0
2/15/2005,17.06473,1.9674746,6.6092095,5.6985023,3.8176,190.363742,11.1621799,0.007097591,1.782188843,6.6092095,2005,2,15,0,46,Observation,0,0,0,0,0
2/16/2005,17.206898,3.2568502,0,6.4142741,3.8176,194.181342,11.42552533,-0.081562866,1.782188843,6.6092095,2005,2,16,0,47,Observation,0,0,0,0,0
2/17/2005,7.6514487,-1.3200754,0.39815065,-0.65191335,3.8176,197.998942,11.13631229,-0.128504343,1.470836693,6.6092095,2005,2,17,0,48,Observation,0,0,0,0,0
2/18/2005,1.2116195,-5.321797,0,-5.87268875,3.8176,201.816542,10.52887907,-0.504019371,1.470836693,6.6092095,2005,2,18,0,49,Observation,0,0,0,0,0
2/19/2005,4.0189567,-8.175394,0,-5.89581865,3.8176,205.634142,9.264392886,-1.489996014,1.470836693,6.6092095,2005,2,19,0,50,Observation,0,0,0,0,0
2/20/2005,6.498858,-4.0834394,0,-2.6098907,3.8176,209.451742,8.7689086,-1.731192243,1.470836693,6.6092095,2005,2,20,0,51,Observation,0,0,0,0,0
2/21/2005,14.153704,2.0149922,0.9317379,4.2667481,3.8176,213.269342,9.686602129,-1.665912686,1.134156864,6.6092095,2005,2,21,0,52,Observation,0,0,0,0,0
2/22/2005,10.327527,4.0195537,9.83355,3.35594035,3.35594035,216.6252824,8.724144557,-1.372758529,1.594776936,9.83355,2005,2,22,0,53,Observation,0,0,0,0,0
2/23/2005,8.438913,2.042355,0.1151945,1.423034,3.8176,220.4428824,7.471575271,-1.546257843,1.611233293,9.83355,2005,2,23,0,54,Observation,0,0,0,0,0
2/24/2005,2.1998892,-2.7075222,0.72072667,-4.0714165,3.8176,224.2604824,6.692781057,-1.744464529,1.657315581,9.83355,2005,2,24,0,55,Observation,0,0,0,0,0
2/25/2005,2.4876723,-4.0791435,8.043586,-4.6133356,3.8176,228.0780824,6.875074314,-1.5669426,2.806399296,9.83355,2005,2,25,0,56,Observation,0,0,0,0,0
2/26/2005,7.319498,-5.331427,0.06671463,-2.8235645,3.8176,231.8956824,7.346580214,-1.1606616,2.815929957,9.83355,2005,2,26,0,57,Observation,0,0,0,0,0
2/27/2005,3.9470868,-2.7601428,0,-3.224128,3.8176,235.7132824,6.982041471,-0.971619229,2.815929957,9.83355,2005,2,27,0,58,Observation,0,0,0,0,0
2/28/2005,0.96850634,-0.4071174,0,-3.53690553,3.8176,239.5308824,5.098441806,-1.317634886,2.682824543,9.83355,2005,2,28,0,59,Observation,0,0,0,0,0
3/1/2005,4.715218,-1.4389296,10.425898,-2.1794558,3.8176,243.3484824,4.296683377,-2.097418214,2.767445686,10.425898,2005,3,1,0,60,Observation,0,0,0,0,0
3/2/2005,2.626413,-2.5228705,0.1120011,-3.76582875,3.8176,247.1660824,3.466326234,-2.749593286,2.766989486,10.425898,2005,3,2,0,61,Observation,0,0,0,0,0
3/3/2005,2.983282,-3.8836915,0,-4.26780475,3.8176,250.9836824,3.578239491,-2.917617471,2.664028533,10.425898,2005,3,3,0,62,Observation,0,0,0,0,0
3/4/2005,7.5337715,-6.955846,0,-3.52863725,3.8176,254.8012824,4.299110806,-3.328574971,1.514944819,10.425898,2005,3,4,0,63,Observation,0,0,0,0,0
3/5/2005,6.8553805,-1.4930216,0.3019748,-1.13642055,3.8176,258.6188824,4.232808306,-2.780231343,1.548553414,10.425898,2005,3,5,0,64,Observation,0,0,0,0,0
3/6/2005,13.879621,-2.8062499,0,1.71908555,3.8176,262.4364824,5.651741763,-2.786818071,1.548553414,10.425898,2005,3,6,0,65,Observation,0,0,0,0,0
3/7/2005,20.893381,3.2160773,0,8.23712915,3.8176,266.2540824,8.498152429,-2.269218829,1.548553414,10.425898,2005,3,7,0,66,Green_Buds,1,0,0,0,0
3/8/2005,14.387011,-4.040886,10.350676,1.3554625,3.8176,270.0716824,9.879837143,-2.640926886,1.537807414,10.350676,2005,3,8,0,67,Green_Buds,1,0,0,0,0
3/9/2005,2.7140162,-7.2559786,5.423316,-6.0885812,3.8176,273.8892824,9.892351886,-3.317085186,2.296566686,10.350676,2005,3,9,0,68,Green_Buds,1,0,0,0,0
3/10/2005,5.959987,-6.3170843,0,-3.99614865,3.8176,277.7068824,10.31759546,-3.664712729,2.296566686,10.350676,2005,3,10,0,69,Green_Buds,1,0,0,0,0
3/11/2005,11.587868,-2.0430038,0.055571925,0.9548321,3.8176,281.5244824,10.8967521,-2.962878129,2.304505532,10.350676,2005,3,11,0,70,Green_Buds,1,0,0,0,0
3/12/2005,10.694424,-2.5085702,0.3794876,0.2753269,3.8176,285.3420824,11.44518689,-3.1079565,2.315578789,10.350676,2005,3,12,0,71,Green_Buds,1,0,0,0,0
3/13/2005,8.727794,2.3588839,0,1.72573895,3.8176,289.1596824,10.7092116,-2.370080243,2.315578789,10.350676,2005,3,13,0,72,Green_Buds,1,0,0,0,0
3/14/2005,7.8339486,-0.11901791,0.16545382,0.039865345,3.8176,292.9772824,8.8435784,-2.846522416,2.339215049,10.350676,2005,3,14,0,73,Green_Buds,1,0,0,0,0
3/15/2005,9.636008,-3.5554416,0,-0.7773168,3.8176,296.7948824,8.164863686,-2.777173216,0.860547049,5.423316,2005,3,15,0,74,Green_Buds,1,0,0,0,0
3/16/2005,8.322459,-0.54757816,0,0.06984042,3.8176,300.6124824,8.9660698,-1.818830296,0.085787621,0.3794876,2005,3,16,0,75,Green_Buds,1,0,0,0,0
3/17/2005,7.6468697,-0.08347286,0,-0.03590158,3.8176,304.4300824,9.207053043,-0.928314376,0.085787621,0.3794876,2005,3,17,0,76,Green_Buds,1,0,0,0,0
3/18/2005,14.990515,-3.1262808,0,2.1145171,3.8176,308.2476824,9.693145471,-1.083068233,0.077848774,0.3794876,2005,3,18,0,77,Green_Buds,1,0,0,0,0
3/19/2005,16.27309,0.14126234,0,4.38957617,3.8176,312.0652824,10.49009776,-0.704520727,0.02363626,0.16545382,2005,3,19,0,78,Green_Buds,1,0,0,0,0
3/20/2005,13.936545,5.2479634,0.8772116,5.7746542,5.7746542,317.8399366,11.23420504,-0.291795084,0.148952203,0.8772116,2005,3,20,0,79,Green_Buds,1,0,0,0,0
3/21/2005,12.475257,1.7838348,1.4623504,3.3119459,3.8176,321.6575366,11.8972491,-0.019958983,0.334223143,1.4623504,2005,3,21,0,80,Green_Buds,1,0,0,0,0
3/22/2005,14.655998,-1.7308059,0,2.64499605,3.8176,325.4751366,12.61439053,0.24070326,0.334223143,1.4623504,2005,3,22,0,81,Florets_Visible,0,1,0,0,0
3/23/2005,8.604052,4.71918,18.026367,2.844016,2.844016,328.3191526,12.6546181,0.993097283,2.909418429,18.026367,2005,3,23,0,82,Florets_Visible,0,1,0,0,0
3/24/2005,8.928295,3.8328104,22.733978,2.5629527,2.5629527,330.8821053,12.83767886,1.55256632,6.157129571,22.733978,2005,3,24,0,83,Florets_Visible,0,1,0,0,0
3/25/2005,7.884166,5.1214128,0.055318125,2.6851894,2.6851894,333.5672947,11.82248614,2.730808263,6.165032161,22.733978,2005,3,25,0,84,Florets_Visible,0,1,0,0,0
3/26/2005,9.010454,6.0368347,1.4895322,3.70604435,3.70604435,337.273339,10.78496671,3.573032886,6.377822475,22.733978,2005,3,26,0,85,Florets_Visible,0,1,0,0,0
3/27/2005,8.329646,5.7840676,0,3.2392568,3.2392568,340.5125958,9.983981143,3.6496192,6.252506532,22.733978,2005,3,27,0,86,Florets_Visible,0,1,0,0,0
3/28/2005,11.656715,6.250027,6.0935025,5.135771,5.135771,345.6483668,9.867046571,4.287646657,6.914099689,22.733978,2005,3,28,0,87,Florets_Visible,0,1,0,0,0
3/29/2005,18.833715,8.754149,29.224064,9.976332,9.976332,355.6246988,10.46386329,5.785497357,11.08896598,29.224064,2005,3,29,0,88,Florets_Visible,0,1,0,0,0
3/30/2005,18.381105,4.042523,0,7.394214,7.394214,363.0189128,11.86058514,5.688832071,8.513770689,29.224064,2005,3,30,0,89,Florets_Visible,0,1,0,0,0
3/31/2005,12.924483,6.3315783,0,5.81043065,5.81043065,368.8293435,12.43146914,6.045798914,5.266059546,29.224064,2005,3,31,0,90,Extension_of_Florets,0,0,1,0,0
4/1/2005,17.557297,7.267885,0,8.594991,8.594991,377.4243345,13.813345,6.3524378,5.258156957,29.224064,2005,4,1,0,91,Extension_of_Florets,0,0,1,0,0
4/2/2005,16.067297,5.927155,17.698772,7.179626,7.179626,384.6039605,14.82146543,6.336769271,7.573762643,29.224064,2005,4,2,0,92,Extension_of_Florets,0,0,1,0,0
4/3/2005,12.103963,4.826455,36.50935,4.647609,4.647609,389.2515695,15.36065357,6.199967471,12.78938407,36.50935,2005,4,3,0,93,Peduncle_Elongation,0,0,0,1,0
4/4/2005,18.402739,2.6965904,7.751783,6.7320647,3.8176,393.0691695,16.32437129,5.692333671,13.02628129,36.50935,2005,4,4,0,94,Puffy_White,0,0,0,0,1
4/5/2005,21.610138,2.147216,0,8.061077,3.8176,396.8867695,16.72100314,4.7484861,8.851415,36.50935,2005,4,5,0,95,Puffy_White,0,0,0,0,1
4/6/2005,29.196833,9.579557,0,15.570595,15.570595,412.4573645,18.26610714,5.539490957,8.851415,36.50935,2005,4,6,0,96,Puffy_White,0,0,0,0,1
4/7/2005,24.065126,15.643475,0,16.0367005,16.0367005,428.494065,19.85762757,6.869761914,8.851415,36.50935,2005,4,7,0,97,Puffy_White,0,0,0,0,1
4/8/2005,18.350235,9.725689,8.185165,10.220362,10.220362,438.714427,19.97090443,7.220876771,10.02072429,36.50935,2005,4,8,0,98,Puffy_White,0,0,0,0,1
4/9/2005,18.414457,6.5936394,0.21474299,8.6864482,8.6864482,447.4008752,20.306213,7.316088829,7.523005856,36.50935,2005,4,9,1,99,Peak_Bloom,0,0,0,0,0
4/10/2005,21.814688,3.7881055,0,8.98379675,3.8176,451.2184752,21.69345943,7.167753186,2.307384427,8.185165,2005,4,10,0,100,,0,0,0,0,0
4/11/2005,20.99984,7.0990334,0,10.2318367,10.2318367,461.4503119,22.06447386,7.796673614,1.199986856,8.185165,2005,4,11,0,101,,0,0,0,0,0
4/12/2005,12.719938,4.0405555,0.17262249,4.56264675,4.56264675,466.0129586,20.79444529,8.067150686,1.224647211,8.185165,2005,4,12,0,102,,0,0,0,0,0
4/13/2005,17.198711,6.3719354,0.31813216,7.9677232,7.9677232,473.9806818,19.08042786,7.608919029,1.270094663,8.185165,2005,4,13,0,103,,0,0,0,0,0
4/14/2005,18.714123,4.0830183,0,7.58097065,7.58097065,481.5616525,18.31599886,5.957425214,1.270094663,8.185165,2005,4,14,0,104,,0,0,0,0,0
4/15/2005,14.459339,4.084691,0,5.454415,5.454415,487.0160675,17.76015657,5.151568357,0.100785377,0.31813216,2005,4,15,0,105,,0,0,0,0,0
4/16/2005,16.86379,2.1727164,0,5.7006532,3.8176,490.8336675,17.53863271,4.520007929,0.070107807,0.31813216,2005,4,16,0,106,,0,0,0,0,0
4/17/2005,22.394707,1.1568397,0,7.95817335,3.8176,494.6512675,17.62149257,4.144112814,0.070107807,0.31813216,2005,4,17,0,107,,0,0,0,0,0
4/18/2005,25.75775,9.61888,0,13.870715,13.870715,508.5219825,18.301194,4.5040909,0.070107807,0.31813216,2005,4,18,0,108,,0,0,0,0,0
4/19/2005,28.993597,8.925598,0,15.1419975,15.1419975,523.66398,20.62600243,5.201954114,0.045447451,0.31813216,2005,4,19,0,109,,0,0,0,0,0
4/20/2005,30.326988,11.807525,0.28623754,17.2496565,17.2496565,540.9136365,22.50147057,5.978466914,0.040891077,0.28623754,2005,4,20,0,110,,0,0,0,0,0
4/21/2005,22.736012,11.196247,0,13.1485295,13.1485295,554.062166,23.07602614,6.994642443,0.040891077,0.28623754,2005,4,21,0,111,,0,0,0,0,0
4/22/2005,12.652177,10.733087,5.067792,7.875032,7.875032,561.937198,22.81786014,7.9444133,0.764861363,5.067792,2005,4,22,0,112,,0,0,0,0,0
4/23/2005,21.09132,9.610045,4.6284056,11.5330825,11.5330825,573.4702805,23.421793,9.006888814,1.426062163,5.067792,2005,4,23,0,113,,0,0,0,0,0
4/24/2005,10.372912,4.9585495,7.245187,3.84813075,3.84813075,577.3184112,21.70439371,9.549990214,2.461088877,7.245187,2005,4,24,0,114,,0,0,0,0,0
4/25/2005,17.924652,4.46532,1.7662203,7.377386,7.377386,584.6957972,20.58537971,8.813767357,2.713406063,7.245187,2005,4,25,0,115,,0,0,0,0,0
4/26/2005,21.601366,4.8692174,0,9.4176917,9.4176917,594.1134889,19.52934671,8.234284414,2.713406063,7.245187,2005,4,26,0,116,,0,0,0,0,0
4/27/2005,20.727102,10.664035,0.16597906,11.8779685,11.8779685,605.9914574,18.15793443,8.0709287,2.69622628,7.245187,2005,4,27,0,117,,0,0,0,0,0
4/28/2005,20.119179,7.493812,0,9.9888955,9.9888955,615.9803529,17.78410114,7.542009414,2.69622628,7.245187,2005,4,28,0,118,,0,0,0,0,0
4/29/2005,15.320289,8.792844,0,8.2389665,8.2389665,624.2193194,18.16526,7.264831843,1.972255994,7.245187,2005,4,29,0,119,,0,0,0,0,0
4/30/2005,20.02437,13.057284,12.155323,12.723227,12.723227,636.9425464,18.01283857,7.757294557,3.047529909,12.155323,2005,4,30,0,120,,0,0,0,0,0
5/1/2005,18.218864,6.7296867,16.34899,8.65667535,8.65667535,645.5992218,19.13368886,8.010314157,4.348073194,16.34899,2005,5,1,0,121,,0,0,0,0,0
5/2/2005,17.423954,3.8839068,5.2432556,6.8363304,6.8363304,652.4355522,19.06216057,7.927255129,4.844792523,16.34899,2005,5,2,0,122,,0,0,0,0,0
5/3/2005,16.270304,1.6392449,0.5483593,5.13717445,3.8176,656.2531522,18.30058029,7.465830486,4.923129566,16.34899,2005,5,3,0,123,,0,0,0,0,0
5/4/2005,16.657213,7.4526587,0.1310117,8.23733585,8.23733585,664.490488,17.71916757,7.007062443,4.918134229,16.34899,2005,5,4,0,124,,0,0,0,0,0
5/5/2005,17.632902,4.3711767,0,7.18443935,7.18443935,671.6749274,17.36398514,6.560971686,4.918134229,16.34899,2005,5,5,0,125,,0,0,0,0,0
5/6/2005,13.947815,8.198765,0,7.25569,7.25569,678.9306174,17.16791743,6.476103257,4.918134229,16.34899,2005,5,6,0,126,,0,0,0,0,0
5/7/2005,21.816334,5.0819073,0,9.63152065,9.63152065,688.562138,17.42391229,5.336763729,3.181659514,16.34899,2005,5,7,0,127,,0,0,0,0,0
5/8/2005,25.501848,10.248836,0,14.057742,14.057742,702.61988,18.46433857,5.839499343,0.846089514,5.2432556,2005,5,8,0,128,,0,0,0,0,0
5/9/2005,25.544497,8.051442,0,12.9803695,12.9803695,715.6002495,19.62441614,6.434861514,0.097053,0.5483593,2005,5,9,0,129,,0,0,0,0,0
5/10/2005,25.18289,10.322878,0,13.935284,13.935284,729.5355335,20.89764271,7.675380529,0.018715957,0.1310117,2005,5,10,0,130,,0,0,0,0,0
5/11/2005,29.318188,13.123406,0,17.403197,17.403197,746.9387305,22.70635343,8.485487286,0,0,2005,5,11,0,131,,0,0,0,0,0
5/12/2005,24.444519,16.351677,0,16.580498,16.580498,763.5192285,23.67944157,10.19698733,0,0,2005,5,12,0,132,,0,0,0,0,0
5/13/2005,18.167786,12.941781,0,11.7371835,11.7371835,775.256412,24.28229457,10.87456104,0,0,2005,5,13,0,133,,0,0,0,0,0
5/14/2005,28.707502,14.350911,0,17.7116065,17.7116065,792.9680185,25.26674714,12.19870443,0,0,2005,5,14,0,134,,0,0,0,0,0
5/15/2005,21.676317,15.782323,12.567812,14.91172,14.91172,807.8797385,24.72024271,12.98920257,1.795401714,12.567812,2005,5,15,0,135,,0,0,0,0,0
5/16/2005,20.335764,12.557424,1.1102899,12.628994,12.628994,820.5087325,23.976138,13.63291429,1.954014557,12.567812,2005,5,16,0,136,,0,0,0,0,0
5/17/2005,20.059185,9.959695,0,11.19184,11.19184,831.7005725,23.24418014,13.581031,1.954014557,12.567812,2005,5,17,0,137,,0,0,0,0,0
5/18/2005,23.776712,10.417567,0,13.2795395,13.2795395,844.980112,22.45254071,13.19448257,1.954014557,12.567812,2005,5,18,0,138,,0,0,0,0,0
5/19/2005,20.857382,11.595631,0,12.4089065,12.4089065,857.3890185,21.94009257,12.51504743,1.954014557,12.567812,2005,5,19,0,139,,0,0,0,0,0
5/20/2005,15.020361,9.815073,31.682257,8.600117,8.600117,865.9891355,21.49046043,12.06837486,6.480051271,31.682257,2005,5,20,0,140,,0,0,0,0,0
5/21/2005,22.904577,6.8963223,26.937637,11.08284965,11.08284965,877.0719852,20.66147114,11.00343361,10.32828513,31.682257,2005,5,21,0,141,,0,0,0,0,0
5/22/2005,24.830723,10.84661,0.1829899,14.0210665,14.0210665,891.0930517,21.11210057,10.29833176,8.559024829,31.682257,2005,5,22,0,142,,0,0,0,0,0
5/23/2005,21.04198,13.790674,4.485914,13.598727,13.598727,904.6917787,21.21298857,10.47451033,9.041256843,31.682257,2005,5,23,0,143,,0,0,0,0,0
5/24/2005,14.37778,12.166724,8.065945,9.454652,9.454652,914.1464307,20.40135929,10.78980019,10.1935347,31.682257,2005,5,24,0,144,,0,0,0,0,0
5/25/2005,14.84837,10.195977,16.23637,8.7045735,8.7045735,922.8510042,19.12588186,10.75814447,12.51301613,31.682257,2005,5,25,0,145,,0,0,0,0,0
5/26/2005,26.88223,10.61276,0.14029227,14.929895,14.929895,937.7808992,19.98657443,10.61773433,12.53305788,31.682257,2005,5,26,0,146,,0,0,0,0,0
5/27/2005,27.400434,12.498339,0.110245965,16.1317865,16.1317865,953.9126857,21.75515629,11.00105804,8.022770591,26.937637,2005,5,27,0,147,,0,0,0,0,0
5/28/2005,24.799334,12.056497,0.25676298,14.6103155,14.6103155,968.5230012,22.02583586,11.73822586,4.211217159,16.23637,2005,5,28,0,148,,0,0,0,0,0
5/29/2005,25.404327,10.611864,0.3245948,14.1904955,14.1904955,982.7134967,22.10777929,11.70469071,4.231446431,16.23637,2005,5,29,0,149,,0,0,0,0,0
5/30/2005,24.588955,10.946375,0.05365653,13.950065,13.950065,996.6635617,22.61449,11.29836229,3.598266792,16.23637,2005,5,30,0,150,,0,0,0,0,0
5/31/2005,25.686914,12.297139,1.0528696,15.1744265,15.1744265,1011.837988,24.23008057,11.316993,2.596398878,16.23637,2005,5,31,0,151,,0,0,0,0,0
6/1/2005,25.702534,11.2535305,0,14.66043225,14.66043225,1026.49842,25.78067543,11.46807207,0.276917449,1.0528696,2005,6,1,0,152,,0,0,0,0,0
6/2/2005,19.083717,14.560222,0.069783345,13.0043695,13.0043695,1039.50279,24.66660214,12.03199521,0.266844746,1.0528696,2005,6,2,0,153,,0,0,0,0,0
6/3/2005,18.379168,15.621109,9.400519,13.1825385,13.1825385,1052.685328,23.37784986,12.47810521,1.594026608,9.400519,2005,6,3,0,154,,0,0,0,0,0
6/4/2005,25.295233,16.46465,4.4935064,17.0623415,17.0623415,1069.74767,23.44869257,13.10784136,2.199275668,9.400519,2005,6,4,0,155,,0,0,0,0,0
6/5/2005,30.263853,17.339668,0.243336,19.9841605,19.9841605,1089.73183,24.14291057,14.06895621,2.187667268,9.400519,2005,6,5,0,156,,0,0,0,0,0
6/6/2005,26.817526,19.84873,0.07899986,19.515528,19.515528,1109.247358,24.46127786,15.34072121,2.191287744,9.400519,2005,6,6,0,157,,0,0,0,0,0
6/7/2005,31.365063,19.228569,13.793398,21.479216,21.479216,1130.726574,25.272442,16.3309255,4.011363229,13.793398,2005,6,7,0,158,,0,0,0,0,0
6/8/2005,32.511997,18.738491,0.04845756,21.807644,21.807644,1152.534218,26.24522243,17.40020557,4.018285738,13.793398,2005,6,8,0,159,,0,0,0,0,0
6/9/2005,30.951344,21.10319,0.08368694,22.209667,22.209667,1174.743885,27.94059771,18.33491529,4.020271966,13.793398,2005,6,9,0,160,,0,0,0,0,0
6/10/2005,30.486956,23.24446,3.8510392,23.048108,23.048108,1197.791993,29.67028171,19.42396543,3.227489137,13.793398,2005,6,10,0,161,,0,0,0,0,0
6/11/2005,30.406933,22.584684,0.090065055,22.6782085,22.6782085,1220.470202,30.40052457,20.298256,2.598426088,13.793398,2005,6,11,0,162,,0,0,0,0,0
6/12/2005,30.396748,20.303127,0.7504236,21.5323375,21.5323375,1242.002539,30.41950957,20.72160729,2.670867174,13.793398,2005,6,12,0,163,,0,0,0,0,0
6/13/2005,32.094093,23.692684,0,24.0757885,24.0757885,1266.078328,31.17330486,21.27074357,2.659581479,13.793398,2005,6,13,0,164,,0,0,0,0,0
6/14/2005,33.816437,21.65334,1.7994684,23.9172885,23.9172885,1289.995616,31.52350114,21.61713943,0.946162965,3.8510392,2005,6,14,0,165,,0,0,0,0,0
6/15/2005,31.243208,22.380632,0.03170075,22.99432,22.99432,1312.989936,31.34224557,22.13744529,0.943769135,3.8510392,2005,6,15,0,166,,0,0,0,0,0
6/16/2005,28.977402,17.472792,0,19.407497,19.407497,1332.397433,31.06025386,21.618817,0.931813858,3.8510392,2005,6,16,0,167,,0,0,0,0,0
6/17/2005,25.073666,13.738052,0.23055708,15.588259,15.588259,1347.985692,30.28692671,20.26075871,0.414602126,1.7994684,2005,6,17,0,168,,0,0,0,0,0
6/18/2005,26.945591,12.838004,0,16.0741975,16.0741975,1364.05989,29.79244929,18.86837586,0.40173569,1.7994684,2005,6,18,0,169,,0,0,0,0,0
6/19/2005,25.665508,16.625298,0,17.327803,17.327803,1381.387693,29.11655786,18.34297171,0.294532319,1.7994684,2005,6,19,0,170,,0,0,0,0,0
6/20/2005,23.193995,13.777499,0.07324096,14.668147,14.668147,1396.05584,27.84511529,16.92651671,0.304995313,1.7994684,2005,6,20,0,171,,0,0,0,0,0
6/21/2005,28.225622,12.357211,0,16.4738165,16.4738165,1412.529656,27.04642743,15.59849829,0.047928399,0.23055708,2005,6,21,0,172,,0,0,0,0,0
6/22/2005,28.62751,17.668419,0,19.3303645,19.3303645,1431.860021,26.67275629,14.925325,0.04339972,0.23055708,2005,6,22,0,173,,0,0,0,0,0
6/23/2005,28.551018,16.854197,2.245464,18.8850075,18.8850075,1450.745028,26.61184429,14.83695429,0.364180291,2.245464,2005,6,23,0,174,,0,0,0,0,0
6/24/2005,30.616297,16.706131,0.03519816,19.843614,19.843614,1470.588642,27.40364871,15.26096557,0.336271874,2.245464,2005,6,24,0,175,,0,0,0,0,0
6/25/2005,32.16488,18.122519,0,21.3260995,21.3260995,1491.914742,28.14926143,16.01589629,0.336271874,2.245464,2005,6,25,0,176,,0,0,0,0,0
6/26/2005,32.196712,18.340343,0,21.4509275,21.4509275,1513.365669,29.08229057,16.26090271,0.336271874,2.245464,2005,6,26,0,177,,0,0,0,0,0
6/27/2005,30.94046,22.303982,0.07279624,22.804621,22.804621,1536.17029,30.18892843,17.47897171,0.336208343,2.245464,2005,6,27,0,178,,0,0,0,0,0
6/28/2005,34.22266,20.90297,0.59926504,23.745215,23.745215,1559.915505,31.04564814,18.69979443,0.421817634,2.245464,2005,6,28,0,179,,0,0,0,0,0
6/29/2005,29.705315,20.973783,1.7618809,21.521949,21.521949,1581.437454,31.19962029,19.17198929,0.673514906,2.245464,2005,6,29,0,180,,0,0,0,0,0
6/30/2005,31.230452,19.933294,20.888298,21.764273,21.764273,1603.201727,31.58239657,19.61186029,3.336776906,20.888298,2005,6,30,0,181,,0,0,0,0,0
7/1/2005,32.68981,21.620716,0.06448827,23.337663,23.337663,1626.53939,31.87861271,20.31394386,3.340961207,20.888298,2005,7,1,0,182,,0,0,0,0,0
7/2/2005,30.324425,21.480364,2.9279304,22.0847945,22.0847945,1648.624185,31.61569057,20.793636,3.759236979,20.888298,2005,7,2,0,183,,0,0,0,0,0
7/3/2005,28.701609,19.535355,0,20.300882,20.300882,1668.925067,31.11639014,20.964352,3.759236979,20.888298,2005,7,3,0,184,,0,0,0,0,0
7/4/2005,29.787016,19.896208,0,21.024012,21.024012,1689.949079,30.95161243,20.62038429,3.748837516,20.888298,2005,7,4,0,185,,0,0,0,0,0
7/5/2005,31.439638,21.897926,0.08245329,22.851182,22.851182,1712.800261,30.55403786,20.76252086,3.675007266,20.888298,2005,7,5,0,186,,0,0,0,0,0
7/6/2005,29.895107,20.748568,17.664692,21.5042375,21.5042375,1734.304498,30.581151,20.73034729,5.946837423,20.888298,2005,7,6,0,187,,0,0,0,0,0
7/7/2005,26.631754,20.788635,0,19.8925945,19.8925945,1754.197093,29.92419414,20.85253886,2.962794851,17.664692,2005,7,7,0,188,,0,0,0,0,0
